ds_dsei;co_dsei_polo;ano_nascimento;frequencia_ativos;frequencia_ativos_indigenas
VILHENA;30;2017.0;280;277
VILHENA;30;2018.0;268;265
VILHENA;30;2019.0;243;243
VILHENA;30;2020.0;212;209
VILHENA;30;2021.0;229;229
VILHENA;30;2022.0;217;217
VILHENA;30;2023.0;190;190
VILHENA;30;2024.0;85;83
VILHENA;30;2025.0;14;14
XAVANTE;31;1900.0;1;1
XAVANTE;31;1901.0;2;2
XAVANTE;31;1902.0;2;2
XAVANTE;31;1903.0;1;1
XAVANTE;31;1905.0;2;2
XAVANTE;31;1907.0;3;3
XAVANTE;31;1908.0;4;4
XAVANTE;31;1909.0;3;3
XAVANTE;31;1910.0;24;24
XAVANTE;31;1911.0;12;12
XAVANTE;31;1912.0;12;12
XAVANTE;31;1913.0;15;15
XAVANTE;31;1914.0;11;11
XAVANTE;31;1915.0;18;18
XAVANTE;31;1916.0;21;21
XAVANTE;31;1917.0;21;20
XAVANTE;31;1918.0;25;25
XAVANTE;31;1919.0;16;16
XAVANTE;31;1920.0;61;61
XAVANTE;31;1921.0;31;31
XAVANTE;31;1922.0;26;26
XAVANTE;31;1923.0;34;34
XAVANTE;31;1924.0;25;25
XAVANTE;31;1925.0;47;47
XAVANTE;31;1926.0;33;33
XAVANTE;31;1927.0;33;33
XAVANTE;31;1928.0;42;42
XAVANTE;31;1929.0;23;23
XAVANTE;31;1930.0;46;46
XAVANTE;31;1931.0;26;26
XAVANTE;31;1932.0;50;50
XAVANTE;31;1933.0;32;32
XAVANTE;31;1934.0;26;26
XAVANTE;31;1935.0;20;20
XAVANTE;31;1936.0;21;21
XAVANTE;31;1937.0;25;25
XAVANTE;31;1938.0;24;24
XAVANTE;31;1939.0;24;24
XAVANTE;31;1940.0;18;18
XAVANTE;31;1941.0;9;9
XAVANTE;31;1942.0;18;18
XAVANTE;31;1943.0;20;19
XAVANTE;31;1944.0;14;14
XAVANTE;31;1945.0;29;29
XAVANTE;31;1946.0;25;25
XAVANTE;31;1947.0;7;7
XAVANTE;31;1948.0;23;23
XAVANTE;31;1949.0;30;29
XAVANTE;31;1950.0;27;27
XAVANTE;31;1951.0;16;16
XAVANTE;31;1952.0;21;21
XAVANTE;31;1953.0;17;17
XAVANTE;31;1954.0;12;12
XAVANTE;31;1955.0;19;19
XAVANTE;31;1956.0;11;11
XAVANTE;31;1957.0;18;18
XAVANTE;31;1958.0;19;19
XAVANTE;31;1959.0;44;44
XAVANTE;31;1960.0;44;44
XAVANTE;31;1961.0;51;51
XAVANTE;31;1962.0;46;46
XAVANTE;31;1963.0;58;58
XAVANTE;31;1964.0;63;63
XAVANTE;31;1965.0;80;80
XAVANTE;31;1966.0;82;82
XAVANTE;31;1967.0;90;90
XAVANTE;31;1968.0;94;94
XAVANTE;31;1969.0;114;114
XAVANTE;31;1970.0;105;104
XAVANTE;31;1971.0;111;110
XAVANTE;31;1972.0;137;136
XAVANTE;31;1973.0;131;130
XAVANTE;31;1974.0;156;156
XAVANTE;31;1975.0;168;167
XAVANTE;31;1976.0;144;144
XAVANTE;31;1977.0;136;136
XAVANTE;31;1978.0;176;176
XAVANTE;31;1979.0;194;194
XAVANTE;31;1980.0;221;221
XAVANTE;31;1981.0;206;206
XAVANTE;31;1982.0;239;239
XAVANTE;31;1983.0;251;251
XAVANTE;31;1984.0;233;233
XAVANTE;31;1985.0;256;255
XAVANTE;31;1986.0;283;283
XAVANTE;31;1987.0;270;270
XAVANTE;31;1988.0;277;277
XAVANTE;31;1989.0;319;319
XAVANTE;31;1990.0;320;320
XAVANTE;31;1991.0;309;309
XAVANTE;31;1992.0;351;351
XAVANTE;31;1993.0;382;382
XAVANTE;31;1994.0;375;375
XAVANTE;31;1995.0;349;349
XAVANTE;31;1996.0;437;437
XAVANTE;31;1997.0;423;423
XAVANTE;31;1998.0;425;425
XAVANTE;31;1999.0;640;640
XAVANTE;31;2000.0;578;578
XAVANTE;31;2001.0;636;636
XAVANTE;31;2002.0;593;593
XAVANTE;31;2003.0;675;675
XAVANTE;31;2004.0;676;676
XAVANTE;31;2005.0;667;667
XAVANTE;31;2006.0;700;700
XAVANTE;31;2007.0;695;695
XAVANTE;31;2008.0;798;798
XAVANTE;31;2009.0;725;725
XAVANTE;31;2010.0;774;774
XAVANTE;31;2011.0;871;871
XAVANTE;31;2012.0;831;831
XAVANTE;31;2013.0;842;842
XAVANTE;31;2014.0;877;877
XAVANTE;31;2015.0;843;843
XAVANTE;31;2016.0;822;822
XAVANTE;31;2017.0;955;955
XAVANTE;31;2018.0;959;959
XAVANTE;31;2019.0;939;939
XAVANTE;31;2020.0;918;918
XAVANTE;31;2021.0;1090;1090
XAVANTE;31;2022.0;992;992
XAVANTE;31;2023.0;1127;1127
XAVANTE;31;2024.0;961;960
XAVANTE;31;2025.0;426;426
XINGU;32;1916.0;2;2
XINGU;32;1917.0;1;1
XINGU;32;1920.0;6;6
XINGU;32;1921.0;3;3
XINGU;32;1922.0;4;4
XINGU;32;1923.0;3;3
XINGU;32;1924.0;3;3
XINGU;32;1925.0;5;5
XINGU;32;1926.0;4;4
XINGU;32;1927.0;1;1
XINGU;32;1928.0;2;2
XINGU;32;1929.0;5;5
XINGU;32;1930.0;16;16
XINGU;32;1931.0;12;12
XINGU;32;1932.0;8;8
XINGU;32;1933.0;6;6
XINGU;32;1934.0;4;4
XINGU;32;1935.0;10;10
XINGU;32;1936.0;20;20
XINGU;32;1937.0;8;7
XINGU;32;1938.0;7;7
XINGU;32;1939.0;8;8
XINGU;32;1940.0;27;27
XINGU;32;1941.0;14;14
XINGU;32;1942.0;15;15
XINGU;32;1943.0;18;18
XINGU;32;1944.0;18;18
XINGU;32;1945.0;21;21
XINGU;32;1946.0;16;16
XINGU;32;1947.0;22;22
XINGU;32;1948.0;21;21
XINGU;32;1949.0;29;29
XINGU;32;1950.0;18;18
XINGU;32;1951.0;23;23
XINGU;32;1952.0;27;27
XINGU;32;1953.0;10;10
XINGU;32;1954.0;22;22
XINGU;32;1955.0;13;13
XINGU;32;1956.0;16;16
XINGU;32;1957.0;25;24
XINGU;32;1958.0;29;29
XINGU;32;1959.0;35;35
XINGU;32;1960.0;36;36
XINGU;32;1961.0;33;33
XINGU;32;1962.0;43;43
XINGU;32;1963.0;42;42
XINGU;32;1964.0;38;38
XINGU;32;1965.0;36;35
XINGU;32;1966.0;41;41
XINGU;32;1967.0;44;44
XINGU;32;1968.0;31;31
XINGU;32;1969.0;35;35
XINGU;32;1970.0;51;50
XINGU;32;1971.0;48;48
XINGU;32;1972.0;37;37
XINGU;32;1973.0;45;44
XINGU;32;1974.0;44;44
XINGU;32;1975.0;47;47
XINGU;32;1976.0;65;65
XINGU;32;1977.0;71;70
XINGU;32;1978.0;64;64
XINGU;32;1979.0;63;63
XINGU;32;1980.0;85;85
XINGU;32;1981.0;86;86
XINGU;32;1982.0;74;74
XINGU;32;1983.0;101;101
XINGU;32;1984.0;98;98
XINGU;32;1985.0;100;99
XINGU;32;1986.0;107;107
XINGU;32;1987.0;90;89
XINGU;32;1988.0;118;118
XINGU;32;1989.0;126;125
XINGU;32;1990.0;121;120
XINGU;32;1991.0;123;122
XINGU;32;1992.0;121;121
XINGU;32;1993.0;143;141
XINGU;32;1994.0;130;130
XINGU;32;1995.0;164;163
XINGU;32;1996.0;172;171
XINGU;32;1997.0;150;149
XINGU;32;1998.0;183;183
XINGU;32;1999.0;176;176
XINGU;32;2000.0;201;201
XINGU;32;2001.0;192;192
XINGU;32;2002.0;207;207
XINGU;32;2003.0;203;203
XINGU;32;2004.0;246;246
XINGU;32;2005.0;220;220
XINGU;32;2006.0;222;222
XINGU;32;2007.0;260;260
XINGU;32;2008.0;230;229
XINGU;32;2009.0;253;253
XINGU;32;2010.0;221;221
XINGU;32;2011.0;299;299
XINGU;32;2012.0;261;261
XINGU;32;2013.0;238;238
XINGU;32;2014.0;257;257
XINGU;32;2015.0;242;242
XINGU;32;2016.0;203;203
XINGU;32;2017.0;243;243
XINGU;32;2018.0;224;224
XINGU;32;2019.0;260;260
XINGU;32;2020.0;273;273
XINGU;32;2021.0;245;245
XINGU;32;2022.0;273;273
XINGU;32;2023.0;262;262
XINGU;32;2024.0;272;271
XINGU;32;2025.0;63;63
YANOMAMI;33;1910.0;3;3
YANOMAMI;33;1911.0;1;1
YANOMAMI;33;1912.0;1;1
YANOMAMI;33;1913.0;1;1
YANOMAMI;33;1915.0;2;2
YANOMAMI;33;1917.0;1;1
YANOMAMI;33;1919.0;3;3
YANOMAMI;33;1920.0;6;6
YANOMAMI;33;1921.0;2;2
YANOMAMI;33;1922.0;2;2
YANOMAMI;33;1923.0;6;6
YANOMAMI;33;1924.0;4;4
YANOMAMI;33;1925.0;16;16
YANOMAMI;33;1926.0;7;7
YANOMAMI;33;1927.0;7;7
YANOMAMI;33;1928.0;7;7
YANOMAMI;33;1929.0;7;7
YANOMAMI;33;1930.0;29;29
YANOMAMI;33;1931.0;19;19
YANOMAMI;33;1932.0;20;20
YANOMAMI;33;1933.0;18;18
YANOMAMI;33;1934.0;20;20
YANOMAMI;33;1935.0;33;33
YANOMAMI;33;1936.0;36;36
YANOMAMI;33;1937.0;26;26
YANOMAMI;33;1938.0;27;27
YANOMAMI;33;1939.0;30;30
YANOMAMI;33;1940.0;84;84
YANOMAMI;33;1941.0;46;46
YANOMAMI;33;1942.0;63;63
YANOMAMI;33;1943.0;39;39
YANOMAMI;33;1944.0;44;44
YANOMAMI;33;1945.0;83;83
YANOMAMI;33;1946.0;61;61
YANOMAMI;33;1947.0;52;52
YANOMAMI;33;1948.0;46;46
YANOMAMI;33;1949.0;58;58
YANOMAMI;33;1950.0;113;113
YANOMAMI;33;1951.0;56;56
YANOMAMI;33;1952.0;88;88
YANOMAMI;33;1953.0;83;83
YANOMAMI;33;1954.0;83;83
YANOMAMI;33;1955.0;114;114
YANOMAMI;33;1956.0;91;91
YANOMAMI;33;1957.0;115;115
YANOMAMI;33;1958.0;109;109
YANOMAMI;33;1959.0;98;98
YANOMAMI;33;1960.0;165;165
YANOMAMI;33;1961.0;86;86
YANOMAMI;33;1962.0;132;132
YANOMAMI;33;1963.0;102;102
YANOMAMI;33;1964.0;132;132
YANOMAMI;33;1965.0;183;183
YANOMAMI;33;1966.0;157;157
YANOMAMI;33;1967.0;151;151
YANOMAMI;33;1968.0;130;130
YANOMAMI;33;1969.0;145;145
YANOMAMI;33;1970.0;235;235
YANOMAMI;33;1971.0;137;137
YANOMAMI;33;1972.0;212;212
YANOMAMI;33;1973.0;184;184
YANOMAMI;33;1974.0;207;207
YANOMAMI;33;1975.0;220;220
YANOMAMI;33;1976.0;210;210
YANOMAMI;33;1977.0;206;206
YANOMAMI;33;1978.0;238;238
YANOMAMI;33;1979.0;267;267
YANOMAMI;33;1980.0;302;302
YANOMAMI;33;1981.0;240;240
YANOMAMI;33;1982.0;292;292
YANOMAMI;33;1983.0;306;306
YANOMAMI;33;1984.0;350;350
YANOMAMI;33;1985.0;351;351
YANOMAMI;33;1986.0;334;334
YANOMAMI;33;1987.0;328;328
YANOMAMI;33;1988.0;304;304
YANOMAMI;33;1989.0;332;332
YANOMAMI;33;1990.0;352;352
YANOMAMI;33;1991.0;327;327
YANOMAMI;33;1992.0;387;387
YANOMAMI;33;1993.0;396;396
YANOMAMI;33;1994.0;441;441
YANOMAMI;33;1995.0;414;414
YANOMAMI;33;1996.0;491;491
YANOMAMI;33;1997.0;525;525
YANOMAMI;33;1998.0;515;515
YANOMAMI;33;1999.0;572;571
YANOMAMI;33;2000.0;733;733
YANOMAMI;33;2001.0;752;752
YANOMAMI;33;2002.0;816;816
YANOMAMI;33;2003.0;868;868
YANOMAMI;33;2004.0;881;881
YANOMAMI;33;2005.0;935;935
YANOMAMI;33;2006.0;961;961
YANOMAMI;33;2007.0;917;917
YANOMAMI;33;2008.0;1015;1015
YANOMAMI;33;2009.0;1109;1109
YANOMAMI;33;2010.0;1053;1053
YANOMAMI;33;2011.0;1046;1046
YANOMAMI;33;2012.0;1262;1262
YANOMAMI;33;2013.0;1090;1090
YANOMAMI;33;2014.0;1132;1132
YANOMAMI;33;2015.0;1321;1321
YANOMAMI;33;2016.0;1205;1205
YANOMAMI;33;2017.0;1152;1152
YANOMAMI;33;2018.0;1510;1510
YANOMAMI;33;2019.0;1458;1458
YANOMAMI;33;2020.0;1337;1337
YANOMAMI;33;2021.0;1475;1474
YANOMAMI;33;2022.0;1371;1371
YANOMAMI;33;2023.0;1364;1364
YANOMAMI;33;2024.0;1359;1359
YANOMAMI;33;2025.0;276;276
